"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14042508","JJ505755","11/29/2025 09:30:00 AM","081XX S ASHLAND AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0614","006","17","71","14","1167088","1850772","2025","12/07/2025 03:47:28 PM","41.746073351","-87.66333057","(41.746073351, -87.66333057)"
"14050060","JJ515378","11/29/2025 09:14:00 AM","053XX S RIDGEWAY AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false","0822","008","23","62","11","1152279","1868947","2025","12/12/2025 03:41:24 PM","41.796252054","-87.717117259","(41.796252054, -87.717117259)"
"14042673","JJ506174","11/29/2025 09:10:00 AM","034XX W DOUGLAS BLVD","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","APARTMENT","false","false","1021","010","24","29","11","1153710","1893244","2025","12/07/2025 03:47:28 PM","41.862897867","-87.711224399","(41.862897867, -87.711224399)"
"14042432","JJ505682","11/29/2025 09:10:00 AM","006XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","1832","018","42","8","06","1175423","1904617","2025","12/07/2025 03:47:28 PM","41.893646656","-87.631177143","(41.893646656, -87.631177143)"
"14042449","JJ505691","11/29/2025 09:05:00 AM","064XX S SPRINGFIELD AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0823","008","23","65","06","1151474","1861793","2025","12/07/2025 03:47:28 PM","41.776636179","-87.720256352","(41.776636179, -87.720256352)"
"14044686","JJ508612","11/29/2025 09:02:00 AM","013XX W MORSE AVE","1242","DECEPTIVE PRACTICE","COMPUTER FRAUD","STREET","false","true","2431","024","49","1","11","1165794","1946184","2025","12/07/2025 03:47:28 PM","42.007919177","-87.665351128","(42.007919177, -87.665351128)"
"14051313","JJ516027","11/29/2025 09:00:00 AM","040XX W 59TH ST","0810","THEFT","OVER $500","RESIDENCE - YARD (FRONT / BACK)","false","false","0813","008","13","62","06","1150241","1865167","2025","12/12/2025 03:41:24 PM","41.785919001","-87.724688982","(41.785919001, -87.724688982)"
"14042486","JJ505763","11/29/2025 09:00:00 AM","072XX S BENNETT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0333","003","5","43","08B","1189961","1857310","2025","12/07/2025 03:47:28 PM","41.763494907","-87.579309989","(41.763494907, -87.579309989)"
"14042687","JJ506205","11/29/2025 09:00:00 AM","049XX N BELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2031","020","40","4","14","1160455","1932953","2025","12/07/2025 03:47:28 PM","41.97172545","-87.685362802","(41.97172545, -87.685362802)"
"14042451","JJ505718","11/29/2025 09:00:00 AM","036XX S RHODES AVE","0810","THEFT","OVER $500","APARTMENT","false","false","0212","002","4","35","06","1180179","1881011","2025","12/07/2025 03:47:28 PM","41.828762287","-87.614436164","(41.828762287, -87.614436164)"
"14042720","JJ506001","11/29/2025 09:00:00 AM","055XX W SUNNYSIDE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1623","016","45","15","06","1138648","1929390","2025","12/07/2025 03:47:28 PM","41.962372855","-87.765637893","(41.962372855, -87.765637893)"
"14042491","JJ505674","11/29/2025 09:00:00 AM","007XX N SACRAMENTO BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER (SPECIFY)","false","false","1221","012","27","23","14","1156097","1904592","2025","12/07/2025 03:47:28 PM","41.893990113","-87.702155577","(41.893990113, -87.702155577)"
"14042446","JJ505687","11/29/2025 08:55:00 AM","022XX N LARAMIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2515","025","26","19","08B","1141355","1914354","2025","12/07/2025 03:47:28 PM","41.921062973","-87.756057483","(41.921062973, -87.756057483)"
"14042470","JJ505712","11/29/2025 08:51:00 AM","061XX S PRAIRIE AVE","5111","OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION","APARTMENT","true","true","0311","003","20","40","26","1179092","1864433","2025","12/07/2025 03:47:28 PM","41.783295697","-87.618929826","(41.783295697, -87.618929826)"
"14042422","JJ505678","11/29/2025 08:48:00 AM","075XX S WOLCOTT AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0611","006","17","71","08A","1164998","1854581","2025","12/07/2025 03:47:28 PM","41.756570197","-87.670881336","(41.756570197, -87.670881336)"
"14042399","JJ505665","11/29/2025 08:47:00 AM","090XX S MAY ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2222","022","21","73","14","1170241","1844867","2025","12/07/2025 03:47:28 PM","41.729801256","-87.651948615","(41.729801256, -87.651948615)"
"14042472","JJ505681","11/29/2025 08:36:00 AM","005XX S CENTRAL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","PARK PROPERTY","false","true","1513","015","29","25","08B","1139141","1897035","2025","12/07/2025 03:47:28 PM","41.873578134","-87.764614167","(41.873578134, -87.764614167)"
"14042405","JJ505668","11/29/2025 08:35:00 AM","038XX W 59TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","0822","008","23","65","08B","1151685","1865205","2025","12/07/2025 03:47:28 PM","41.785995107","-87.719393519","(41.785995107, -87.719393519)"
"14051959","JJ517776","11/29/2025 08:34:00 AM","062XX S MOODY AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0812","008","13","64","06","1136479","1862586","2025","12/12/2025 03:41:24 PM","41.779092518","-87.775209547","(41.779092518, -87.775209547)"
"14045144","JJ509221","11/29/2025 08:30:00 AM","043XX S MOZART ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0922","009","12","58","26","1158087","1875753","2025","12/07/2025 03:47:28 PM","41.814812389","-87.695633537","(41.814812389, -87.695633537)"
"14042743","JJ506199","11/29/2025 08:30:00 AM","055XX S RICHMOND ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","0824","008","14","63","05","1157655","1867721","2025","12/07/2025 03:47:28 PM","41.7927803","-87.697436157","(41.7927803, -87.697436157)"
"14042427","JJ505664","11/29/2025 08:29:00 AM","008XX N DEARBORN ST","3730","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING JUSTICE","STREET","true","false","1832","018","42","8","24","1175793","1905838","2025","12/07/2025 03:47:28 PM","41.896988826","-87.629781503","(41.896988826, -87.629781503)"
"14042499","JJ505662","11/29/2025 08:26:00 AM","001XX N DEARBORN ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","CTA STATION","false","false","0111","001","42","32","08A","1175924","1901110","2025","12/07/2025 03:47:28 PM","41.884011993","-87.629442817","(41.884011993, -87.629442817)"
"14042425","JJ505651","11/29/2025 08:19:00 AM","003XX W HUBBARD ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","1831","018","42","8","06","1173716","1903251","2025","12/07/2025 03:47:28 PM","41.889936436","-87.637486992","(41.889936436, -87.637486992)"
"14049246","JJ514194","11/29/2025 08:00:00 AM","048XX N PULASKI RD","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","OTHER (SPECIFY)","false","false","1712","017","39","14","11","1148853","1931908","2025","12/09/2025 03:41:16 PM","41.969090767","-87.728052386","(41.969090767, -87.728052386)"
"14042461","JJ505657","11/29/2025 08:00:00 AM","045XX S CHAMPLAIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0221","002","4","38","08B","1181467","1875049","2025","12/07/2025 03:47:28 PM","41.812372437","-87.609894805","(41.812372437, -87.609894805)"
"14042482","JJ505737","11/29/2025 08:00:00 AM","074XX S KENWOOD AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0324","003","8","43","06","1186499","1855914","2025","12/07/2025 03:47:28 PM","41.75974673","-87.592042836","(41.75974673, -87.592042836)"
"14042484","JJ505744","11/29/2025 08:00:00 AM","116XX S EGGLESTON AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0522","005","21","53","06","1175384","1827747","2025","12/07/2025 03:47:28 PM","41.682708245","-87.633617973","(41.682708245, -87.633617973)"
"14042534","JJ505641","11/29/2025 07:58:00 AM","005XX S FINANCIAL PL","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","34","32","06","1174962","1897904","2025","12/07/2025 03:47:28 PM","41.875236133","-87.633071401","(41.875236133, -87.633071401)"
"14042438","JJ505624","11/29/2025 07:57:00 AM","004XX N ST LOUIS AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","1123","011","27","23","26","1152962","1903090","2025","12/07/2025 03:47:28 PM","41.889931184","-87.713709315","(41.889931184, -87.713709315)"
"14042495","JJ505630","11/29/2025 07:55:00 AM","016XX S SPRINGFIELD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","1014","010","24","29","14","1150666","1891562","2025","12/07/2025 03:47:28 PM","41.858342244","-87.72244262","(41.858342244, -87.72244262)"
"14042535","JJ505637","11/29/2025 07:55:00 AM","006XX S LA SALLE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","34","32","14","1175344","1897526","2025","12/07/2025 03:47:28 PM","41.874190317","-87.631680209","(41.874190317, -87.631680209)"
"14042385","JJ505625","11/29/2025 07:55:00 AM","006XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","1832","018","42","8","06","1175423","1904617","2025","12/07/2025 03:47:28 PM","41.893646656","-87.631177143","(41.893646656, -87.631177143)"
"14042555","JJ505622","11/29/2025 07:30:00 AM","007XX W ADAMS ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - GARAGE","false","false","1232","012","34","28","14","1171256","1899328","2025","12/07/2025 03:47:28 PM","41.879225851","-87.646636417","(41.879225851, -87.646636417)"
"14042565","JJ505705","11/29/2025 07:30:00 AM","006XX W 65TH ST","0820","THEFT","$500 AND UNDER","CHA APARTMENT","false","false","0723","007","6","68","06","1172916","1861779","2025","12/07/2025 03:47:28 PM","41.776151397","-87.641651267","(41.776151397, -87.641651267)"
"14042767","JJ505659","11/29/2025 07:25:00 AM","012XX E 50TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","0222","002","4","39","14","1185203","1872097","2025","12/07/2025 03:47:28 PM","41.804184813","-87.596284218","(41.804184813, -87.596284218)"
"14046337","JJ505616","11/29/2025 07:15:00 AM","047XX N LARAMIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1623","016","45","15","08B","1140801","1931155","2025","12/07/2025 03:47:28 PM","41.967176753","-87.75767846","(41.967176753, -87.75767846)"
"14042430","JJ505603","11/29/2025 07:10:00 AM","005XX N STATE ST","0460","BATTERY","SIMPLE","GROCERY FOOD STORE","false","false","1831","018","42","8","08B","1176272","1904025","2025","12/07/2025 03:47:28 PM","41.89200307","-87.628076963","(41.89200307, -87.628076963)"
"14042455","JJ505642","11/29/2025 07:00:00 AM","063XX S CALIFORNIA AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","0823","008","15","66","04A","1158799","1862584","2025","12/07/2025 03:47:28 PM","41.778660358","-87.693381423","(41.778660358, -87.693381423)"
"14044888","JJ508944","11/29/2025 07:00:00 AM","104XX S HALE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","2212","022","19","72","14","1165676","1835379","2025","12/07/2025 03:47:28 PM","41.703862624","-87.668939776","(41.703862624, -87.668939776)"
"14044970","JJ508928","11/29/2025 07:00:00 AM","019XX W 47TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0931","009","15","61","08B","1164254","1873508","2025","12/07/2025 03:47:28 PM","41.808524037","-87.673075344","(41.808524037, -87.673075344)"
"14042361","JJ505591","11/29/2025 06:50:00 AM","064XX S KEDZIE AVE","0460","BATTERY","SIMPLE","STREET","false","false","0823","008","14","66","08B","1156166","1861528","2025","12/07/2025 03:47:28 PM","41.775815901","-87.703062641","(41.775815901, -87.703062641)"
"14042391","JJ505627","11/29/2025 06:50:00 AM","033XX S PRAIRIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0211","002","4","35","07","1178482","1882878","2025","12/07/2025 03:47:28 PM","41.833924277","-87.62060545","(41.833924277, -87.62060545)"
"14042400","JJ505661","11/29/2025 06:30:00 AM","024XX N MEADE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2512","025","30","19","07","1135330","1915536","2025","12/07/2025 03:47:28 PM","41.924415681","-87.778166957","(41.924415681, -87.778166957)"
"14042351","JJ505580","11/29/2025 06:10:00 AM","092XX S UNIVERSITY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0413","004","8","47","14","1185489","1844044","2025","12/07/2025 03:47:28 PM","41.727198044","-87.596117126","(41.727198044, -87.596117126)"
"14042442","JJ505595","11/29/2025 06:00:00 AM","039XX W WASHINGTON BLVD","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","CHA HALLWAY / STAIRWELL / ELEVATOR","false","false","1122","011","28","26","04A","1150156","1900128","2025","12/07/2025 03:47:28 PM","41.881858277","-87.724091496","(41.881858277, -87.724091496)"
"14047543","JJ512173","11/29/2025 05:52:00 AM","079XX S LANGLEY AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0624","006","6","44","06","1182271","1852545","2025","12/07/2025 03:47:28 PM","41.750600773","-87.607642398","(41.750600773, -87.607642398)"
"14043579","JJ505608","11/29/2025 05:50:00 AM","013XX N HUDSON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1821","018","27","8","08B","1173069","1909492","2025","12/07/2025 03:47:28 PM","41.90707646","-87.63967773","(41.90707646, -87.63967773)"
"14043227","JJ506859","11/29/2025 05:30:00 AM","085XX S CALUMET AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0632","006","6","44","07","1179965","1848422","2025","12/07/2025 03:47:28 PM","41.739339847","-87.616218505","(41.739339847, -87.616218505)"
"14042481","JJ505643","11/29/2025 05:20:00 AM","022XX W ARGYLE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2031","020","40","4","06","1160649","1933171","2025","12/07/2025 03:47:28 PM","41.972319623","-87.684643367","(41.972319623, -87.684643367)"
"14042347","JJ505556","11/29/2025 05:14:00 AM","014XX W GREGORY ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","2013","020","48","77","14","1165341","1936944","2025","12/07/2025 03:47:28 PM","41.982574075","-87.667282235","(41.982574075, -87.667282235)"
"14042525","JJ505753","11/29/2025 05:10:00 AM","009XX W CHESTNUT ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1213","012","27","24","05","1169933","1906321","2025","12/07/2025 03:47:28 PM","41.898444056","-87.651290125","(41.898444056, -87.651290125)"
"14042384","JJ505560","11/29/2025 05:08:00 AM","055XX W NORTH AVE","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","APARTMENT","true","false","2532","025","37","25","08B","1139292","1910090","2025","12/07/2025 03:47:28 PM","41.909399933","-87.763741577","(41.909399933, -87.763741577)"
"14042337","JJ505568","11/29/2025 05:06:00 AM","001XX N WESTERN AVE","0560","ASSAULT","SIMPLE","CURRENCY EXCHANGE","false","false","1223","012","27","28","08A","1160382","1901043","2025","12/07/2025 03:47:28 PM","41.884163773","-87.686516386","(41.884163773, -87.686516386)"
"14061561","JJ528851","11/29/2025 05:00:00 AM","006XX N DEARBORN ST","0810","THEFT","OVER $500","SIDEWALK","false","false","1832","018","42","8","06",,,"2025","12/21/2025 03:43:55 PM",,,
"14043546","JJ505590","11/29/2025 05:00:00 AM","0000X E 61ST ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","0311","003","20","40","04A","1177987","1864591","2025","12/07/2025 03:47:28 PM","41.783754387","-87.622976309","(41.783754387, -87.622976309)"
"14042381","JJ505628","11/29/2025 05:00:00 AM","048XX W ROOSEVELT RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1533","015","24","25","07","1144486","1894271","2025","12/07/2025 03:47:28 PM","41.865894511","-87.745059256","(41.865894511, -87.745059256)"
"14042364","JJ505561","11/29/2025 05:00:00 AM","078XX S EVANS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","true","0624","006","6","69","07","1182586","1853125","2025","12/07/2025 03:47:28 PM","41.752185058","-87.606470146","(41.752185058, -87.606470146)"
"14042401","JJ505670","11/29/2025 05:00:00 AM","013XX N MAYFIELD AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","2531","025","29","25","07","1136777","1908343","2025","12/07/2025 03:47:28 PM","41.904651411","-87.77302265","(41.904651411, -87.77302265)"
"14042537","JJ505551","11/29/2025 04:56:00 AM","034XX W 12TH PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","APARTMENT","false","false","1021","010","24","29","07","1153604","1894076","2025","12/07/2025 03:47:28 PM","41.865183075","-87.711591397","(41.865183075, -87.711591397)"
"14042349","JJ505552","11/29/2025 04:40:00 AM","108XX S GREEN BAY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0432","004","10","52","07","1200538","1833604","2025","12/07/2025 03:47:28 PM","41.698182914","-87.541343485","(41.698182914, -87.541343485)"
"14042322","JJ505548","11/29/2025 04:33:00 AM","025XX W PETERSON AVE","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","SMALL RETAIL STORE","false","false","2413","024","40","2","04B","1158102","1939768","2025","12/07/2025 03:47:28 PM","41.990474634","-87.693828026","(41.990474634, -87.693828026)"
"14042367","JJ505564","11/29/2025 04:30:00 AM","066XX W DIVERSEY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","false","2511","025","36","18","14","1131458","1917882","2025","12/07/2025 03:47:28 PM","41.930921296","-87.792340199","(41.930921296, -87.792340199)"
"14042324","JJ505542","11/29/2025 04:25:00 AM","014XX W 71ST ST","0810","THEFT","OVER $500","STREET","false","false","0734","007","17","67","06","1167695","1857656","2025","12/07/2025 03:47:28 PM","41.764950994","-87.660909235","(41.764950994, -87.660909235)"
"14042293","JJ505543","11/29/2025 04:20:00 AM","071XX N MASON AVE","1360","CRIMINAL TRESPASS","TO VEHICLE","RESIDENCE","false","false","1621","016","45","12","26","1136212","1946954","2025","12/07/2025 03:47:28 PM","42.010613883","-87.774172638","(42.010613883, -87.774172638)"
"14042291","JJ505541","11/29/2025 04:15:00 AM","0000X N LECLAIRE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1533","015","28","25","14","1142385","1899733","2025","12/07/2025 03:47:28 PM","41.880922186","-87.752636613","(41.880922186, -87.752636613)"
